景区名称	地区	景区等级	经度	纬度	
北海生巴达科技旅游区	广西	3A	109.229906617398	21.5185945529068	
梧州天龙顶山地公园景区	广西	3A	110.88168797164	22.7265349875941	
藤县黎寨蝴蝶谷景区	广西	3A	111.06951808422	23.1927446591584	
梧州市珠山景区	广西	3A	111.314384398357	23.4777632066403	
白云山公园	广西	3A	111.326002	23.489784	
蒙山县夏宜醉美瑶乡	广西	3A	110.427725958592	24.0808620370205	
蒙山县西炮台公园	广西	3A	110.523010391801	24.2058033318929	
蒙山县石燕山景区	广西	3A	110.681256968353	23.8977720087063	
蒙山县古皮橙柿亲情谷	广西	3A	110.4104969979	24.3114869884478	
蒙山县东乡积翠景区	广西	3A	110.56974761052	24.2054107095345	
蒙山县天书侠谷	广西	3A	110.567602906116	24.2235762666949	
蒙山县丝绸工业旅游景区	广西	3A	110.532075102869	24.1839078039056	
钦州市那雾山森林公园	广西	3A	108.933637465386	21.8870062090615	
钦州龙门群岛海上生态公园	广西	3A	108.625556045075	21.9583502439302	
钦州市浦北县文昌景区	广西	3A	109.57912665717	21.9608397354337	
钦州市浦北县大朗书院景区	广西	3A	109.563874507582	22.3081444757538	
钦州坭兴陶艺术馆	广西	3A	108.642132476645	21.9727553640168	
钦州市登峰陶艺馆	广西	3A	108.636217494186	21.9588595931075	
广西钦州保税港区国际商品直销中心旅游景区	广西	3A	108.653975826315	21.6935177787373	
钦州市白石湖景区	广西	3A	108.640219355401	21.9405083655445	
钦州市钦北区碗窑梨花谷景区	广西	3A	108.767710017404	22.3514799559586	
广西钦州市浦北县公猪脊景区	广西	3A	109.585713122997	22.277832025738	
北部湾大学景区	广西	3A	108.622482043621	21.9042018860908	
中国广西东盟商贸城	广西	3A	108.66358796476	21.9434650019205	
钦州市千年古陶城景区	广西	3A	108.691326021949	21.9309770078388	
钦州市浦北县柑子根党支部旧址景区	广西	3A	109.351318625678	22.0073211843787	
钦州湾辣椒槌滨海旅游度假区	广西	3A	108.60062303667	21.825346977808	
广西钦州北部湾望海岭国际滑翔伞基地	广西	3A	108.456692036382	22.15686402691	
九凌湖旅游风景区	广西	3A	109.476041967729	22.965635008204	
大藤峡景区	广西	3A	110.081791291561	23.4080514854903	
北回归线标志公园	广西	3A	110.154509392061	23.4419437313704	
中山公园	广西	3A	110.082995559927	23.4028717143539	
革命烈士纪念碑公园	广西	3A	110.071864566526	23.4074294064144	
滨江文化公园	广西	3A	110.079774595692	23.4113989547327	
东塔景区	广西	3A	110.126468965238	23.4187355615501	
罗丛岩景区	广西	3A	109.919987784513	23.2453077675544	
平南江北诗词文化公园	广西	3A	110.418027223496	23.5297766104334	
平南大安古建筑群景区	广西	3A	110.511665152536	23.3624150588021	
平南大新石硖龙眼母本园景区	广西	3A	110.473993722852	23.3028563656167	
平南畅岩怀古景区	广西	3A	110.33746916166	23.622358258632	
平南梁嵩状元纪念馆景区	广西	3A	110.439115304658	23.4239585589739	
平南都兴屯黄花岗烈士纪念公园	广西	3A	110.554480998214	23.5488670202625	
平南安怀石硖龙眼生态旅游景区	广西	3A	110.467494123167	23.6007788963642	
平南大玉余甘果生态园景区	广西	3A	110.548673992077	23.4946759471711	
平南大五顶森林养生景区	广西	3A	110.353840959235	24.0233379819524	
贵港市体育中心	广西	3A	109.571194080536	23.1189791228833	
贵港市马草江生态公园	广西	3A	109.585682490779	23.1066257516283	
贵港市民族文化公园	广西	3A	109.605469017088	23.1236966218051	
贵港市博物馆	广西	3A	109.588048627492	23.1257546534539	
贵港市青牛谷景区	广西	3A	109.548115983178	23.1802039006398	
贵港市凉水山景区	广西	3A	109.661712733525	23.194566766416	
贵港市达开湖景区河净片区	广西	3A	109.562840108788	23.0952686070457	
港北区龙岩景区	广西	3A	109.475136206283	23.177675955249	
覃塘古风岩景区	广西	3A	109.332601891401	23.3284117182201	
覃塘三里罗村景区	广西	3A	109.478074294114	23.3579204125555	
覃塘花山茶海景区	广西	3A	109.441571020914	23.1938670257212	
覃塘凤凰山景区	广西	3A	109.471242051899	23.2940023360253	
覃塘布山古郡景区	广西	3A	109.457686891249	23.1345077237241	
陆川谢鲁温泉休闲景区	广西	3A	110.202373984195	22.1545530091476	
六万大山森林公园	广西	3A	109.870054035468	22.5865629037168	
容县兰花生态园	广西	3A	110.487927070121	22.8213893344469	
容县黄绍竑故居	广西	3A	110.723344827246	22.59486401553	
容县沙田柚王国	广西	3A	110.641020606947	23.0452804680008	
容县都峤山森林公园	广西	3A	110.654034269035	22.8272897734647	
容县绿碧山	广西	3A	110.695340332642	22.8621141961745	
容县抗日烈士纪念馆	广西	3A	110.479069508304	22.9485235693437	
容县天堂湖温泉度假山庄	广西	3A	110.732763830006	22.5690129496522	
北流市勾漏洞景区	广西	3A	110.399470836752	22.74557043401	
北流市扶新佰仁生态旅游风景区	广西	3A	110.690467025252	22.4556449659916	
北流市城西公园	广西	3A	110.326256332627	22.7096038859319	
北流市梧村狮峰生态旅游区	广西	3A	110.271028150569	22.7767097747545	
北流市陶瓷小镇	广西	3A	110.414304286141	22.7458822345914	
北流市九龙湾生态旅游度假区	广西	3A	110.165452010797	22.8224198938201	
北流市容心谷生态旅游度假区	广西	3A	110.165452010797	22.8224198938201	
北流市金斗岭生态旅游度假区	广西	3A	110.165452010797	22.8224198938201	
玉林市龟山公园景区	广西	3A	110.217466325232	22.6915383361562	
玉林市狮子山公园	广西	3A	110.224595906571	22.6626204578804	
玉林园博园	广西	3A	110.209759313112	22.6276426604649	
玉林市博物馆	广西	3A	110.191363633224	22.6577579805653	
克拉湾水上乐园	广西	3A	110.205371989003	22.630312012749	
陆川龙珠湖风景名胜区	广西	3A	110.243014044097	22.5813070230616	
水月岩旅游景区	广西	3A	110.259232321261	22.6109179852649	
世客城景区	广西	3A	110.286174030615	22.3262354421054	
天等丽川森林公园景区	广西	3A	107.157421035332	23.092739872628	
逐羊景区	广西	3A	107.934023126426	22.5950880742995	
凭祥市兰花谷景区	广西	3A	106.750678810723	22.1237134504271	
凭祥市平岗岭地下长城景区	广西	3A	106.702475018429	22.2018129432848	
凭祥市浦寨文化旅游不夜城景区	广西	3A	106.69570736438	22.0065807128001	
凭祥市世界珍稀林木生态园景区	广西	3A	106.896728823879	22.1168675281146	
大新县小灵珑景区	广西	3A	106.735011284668	22.8587613212592	
大新县黑水河景区	广西	3A	106.905057014259	22.8147519266677	
大新县凤凰岭	广西	3A	107.122439491666	22.7311293292767	
扶绥县炎鑫景区	广西	3A	107.840868126427	22.5578500525659	
龙州县胡志明展馆	广西	3A	106.860611013573	22.3455789184	
宁明县狮子头森林公园	广西	3A	107.529997018356	22.0255869493089	
崇左市壮族博物馆	广西	3A	107.373126825506	22.3782379469642	
龙州县业秀园景区	广西	3A	106.587929747295	22.4713925317736	
龙州(水陇-甫茶)红军路景区	广西	3A	106.864121232183	22.4698838083769	
龙州县独山景区	广西	3A	106.880475333139	22.347864018926	
凭祥市城市规划展览馆	广西	3A	106.771879719057	22.1007556080844	
龙州县跑马洞景区	广西	3A	106.699212103326	22.3773950970454	
天等县都康田园景区	广西	3A	107.095631719663	23.1102298476305	
武宣百崖大峡谷景区	广西	3A	109.896333154679	23.7035175989114	
忻城县薰衣草庄园景区	广西	3A	108.654799482637	24.0294269303924	
忻城县盘鹤岭森林公园	广西	3A	108.840468990805	24.2783350597143	
金秀县青山瀑布景区	广西	3A	110.135956957862	24.0084140267621	
来宾市桂中水城盘古公园	广西	3A	109.226612531094	23.7530187406976	
忻城县神秘湖景区	广西	3A	108.519808598442	23.8862652063717	
来宾金秀银杉森林公园	广西	3A	110.254907968368	24.1729950022557	
合山28号铁轨·十里花廊景区	广西	3A	108.92418001515	23.8882860299652	
兴宾区红河红景区	广西	3A	109.383126994962	23.751473991345	
象州县象郡文化公园	广西	3A	109.690504772568	23.9622371374335	
武宣县下莲塘景区	广西	3A	109.875232946393	23.6307809167288	
合山市红河公园景区	广西	3A	108.881929023977	23.8018832288233	
合山市奇石文化公园	广西	3A	109.211150986492	23.7648539271042	
象州县罗秀镇纳禄景区	广西	3A	109.855024036833	24.070825986472	
忻城马泗都宜忻革命根据地景区	广西	3A	108.763099105054	24.2141392439572	
合山市百年老矿.第一口井历史文化景区	广西	3A	108.894803718203	23.8156831547873	
钟山百里水墨画廊景区	广西	3A	111.161779539728	24.4720599695884	
客家围屋景区	广西	3A	111.66508996595	24.4325698623907	
贺州市博物馆	广西	3A	111.097242038013	24.4417840241925	
贺州博学园景区	广西	3A	111.604028187913	24.387055742501	
平桂文化体育中心景区	广西	3A	111.488491995971	24.4679219941892	
紫云仙境景区	广西	3A	111.535896835345	24.3809756546242	
富川瑞光公园景区	广西	3A	111.279041286723	24.8224642757688	
富川秀水状元村景区	广西	3A	111.156522476224	25.0336668063001	
贺州市华润循环经济工业旅游区	广西	3A	111.50383721001	24.5087172143197	
富川古明城景区	广西	3A	111.278790030672	24.82916801051	
富川罗丰景区	广西	3A	111.360983188197	24.8627078164025	
黄姚诗画姚江景区	广西	3A	111.217939983243	24.2523749851052	
故乡茶博园景区	广西	3A	110.770456639362	24.1556907234612	
走马观画无边界景区	广西	3A	108.914304044376	22.6240920604573	
中共广西省工委历史博物馆	广西	3A	111.097242038013	24.4417840241925	
靖西小城故事景区	广西	3A	106.43394446259	23.127117461796	
田东十里莲塘景区	广西	3A	107.081537306216	23.6121230789836	
凌云县泗城文庙景区	广西	3A	106.576458206276	24.3507576061331	
田东县右江工农民主政府旧址景区	广西	3A	107.12589006279	23.6057281957475	
凌云县纳灵河谷景区	广西	3A	106.572457512858	24.3631803084706	
乐业县罗妹莲花洞景区	广西	3A	106.558759701293	24.7781270650702	
靖西龙潭湿地公园	广西	3A	106.429664216497	23.1469942431944	
田阳敢壮山布洛陀遗址景区	广西	3A	107.019370971724	23.7420650165803	
靖西市渠洋湖景区	广西	3A	106.33504201411	23.3248230298137	
乐业布柳河仙人桥景区	广西	3A	106.772226285323	24.6660985981828	
靖西市岜蒙福峒山生态旅游景区	广西	3A	106.372370021598	23.2884930051644	
乐业县红七红八军纪念馆景区	广西	3A	106.560189174851	24.7800007683782	
乐业县龙云山故事小镇景区	广西	3A	106.475130961734	24.625437027948	
乐业凤山世界地质公园景区	广西	3A	106.559876834025	24.7794935713216	
凌云县水源洞景区	广西	3A	106.587651003096	24.3697330282161	
凌云县博物馆景区	广西	3A	106.580054302892	24.3507000770379	
凌云县独秀峰景区	广西	3A	106.568417024506	24.3540149937041	
大化奇美水城景区	广西	3A	108.55359207205	24.8393087553691	
南丹温泉公园	广西	3A	107.632389743063	24.911022306201	
河池市天峨县龙滩水电站景区	广西	3A	107.075285818513	25.0254304929359	
南丹白裤瑶生态博物馆	广西	3A	107.702563033885	25.1213640027673	
金城江小三峡旅游景区	广西	3A	107.9171816049	24.7609230899431	
南丹铜江公园景区	广西	3A	107.555995147603	24.9866627906291	
金城江公园	广西	3A	108.062074151406	24.6923474724094	
巴马仁寿源景区	广西	3A	107.333940044257	24.1259300014632	
宜州市古龙河漂流	广西	3A	108.702702971399	24.625238049944	
罗城成龙湖公园	广西	3A	108.882444831	24.7818223627771	
巴马西山景区	广西	3A	107.201219717068	24.2380097707689	
宜州嘉联丝绸工业园	广西	3A	108.619189214944	24.5065199650566	
巴马活泉水文化景区	广西	3A	108.401259040668	22.8327134788986	
都安密洛陀文化公园	广西	3A	108.115738473402	23.9441700729986	
东兰壮乡英雄园	广西	3A	107.379697211664	24.5146680293723	
东兰神仙生态旅游区	广西	3A	107.325291967284	24.3087759878422	
东兰民间铜鼓收藏馆	广西	3A	107.396811907896	24.523018153829	
东兰天宝山景区	广西	3A	107.327031086751	24.3028626105368	
大化县滇桂黔边纵队桂西区指挥部旧址	广西	3A	107.760878961471	23.8940900205912	
海南莲花山文化景区	海南	3A	109.181141923144	19.7913667877187	
福山咖啡文化风情镇中心区	海南	3A	109.924987034335	19.8756600264299	
海南永庆文化旅游景区	海南	3A	110.10423868862	19.9881899071929	
东坡书院	海南	3A	110.366604173747	20.0141283450515	
海南儋州石花水洞地质公园	海南	3A	109.303563357326	19.4505396211924	
海口骑楼建筑历史文化街区	海南	3A	110.347741644485	20.0492352857211	
五公祠	海南	3A	110.366281053255	20.0138314876791	
海南白石岭旅游景区	海南	3A	110.402167010909	19.1795800237849	
海南博董水城旅游景区	海南	3A	110.605211993398	19.2044333828569	
亚龙湾国际玫瑰谷心	海南	3A	109.622578952301	18.2459996389312	
椰子大园	海南	3A	109.75319275307	18.3873754101803	
文昌孔庙	海南	3A	110.76023688707	19.6236952707584	
海南热带植物园	海南	3A	109.510365502609	19.5180359050502	
春光椰子王国	海南	3A	110.945554978123	19.667798012062	
海南桐鼓岭景区	海南	3A	111.028365002041	19.6744339627548	
万宁市巴厘村景区	海南	3A	110.212399971988	18.7339370012884	
梦幻香山芳香文化园	海南	3A	110.056440032111	19.3317310314481	
桂林洋国家热带农业公园	海南	3A	110.501543674867	20.0161780550117	
霸王岭国家森林公园	海南	3A	109.089956098653	19.1275117353953	
宋氏祖居景区	海南	3A	110.877617659545	19.7456787458476	
重庆黔江爱莉丝庄园	重庆	3A	108.792634042754	29.3797170131919	
重庆天赐温泉生态旅游景区	重庆	3A	106.377749973295	29.5180700077684	
重庆鹅岭公园	重庆	3A	106.543064956581	29.5555660298365	
重庆市鳄鱼中心	重庆	3A	106.599559390085	29.6503371272671	
重庆海石公园	重庆	3A	106.418068080503	29.7006411941475	
重庆渝北龙兴古镇景区	重庆	3A	106.799835974654	29.7070900000227	
重庆巴南云篆山	重庆	3A	106.48980577037	29.3400872681366	
重庆万州潭獐峡风景区	重庆	3A	108.829477247796	30.6826628402661	
重庆梁平双桂堂	重庆	3A	107.7127541429	30.6112147894778	
重庆永川桃花源旅游度假区	重庆	3A	105.840370142822	29.2271881238271	
重庆永川香海温泉旅游度假区	重庆	3A	105.883745812493	29.3706814436637	
重庆华生园金色蛋糕梦幻王国景区	重庆	3A	106.474359586792	29.4717446592773	
重庆沙坪坝抗战名人旧居（郭沫若·张治中·冯玉祥）	重庆	3A	106.340408760716	29.6099950650776	
重庆大渡口南海温泉中心	重庆	3A	108.774928351327	29.6651981605563	
重庆南川永隆山森林公园	重庆	3A	107.100434779562	29.1952586284581	
重庆石柱毕兹卡绿宫景区	重庆	3A	108.396931736262	30.2449953738402	
重庆江津黑石山风景区	重庆	3A	106.103953370897	28.9569082352448	
重庆石柱黄水药用植物园	重庆	3A	108.395639074633	30.2338737078828	
重庆南川黎香湖湿地生态园	重庆	3A	106.981023477313	29.326048183862	
重庆南川楠竹山森林公园	重庆	3A	107.235320023029	29.2075790071014	
重庆南川半溪河滨水公园	重庆	3A	107.106370692539	29.1603990419383	
